950,20
951,25
952,13
953,9
954,4
955,30
956,6
957,10
958,34
959,9
960,18
961,29
962,5
963,22
964,39
965,10
966,38
967,38
968,34
969,39
970,12
971,33
972,28
973,39
974,40
975,18
976,10
977,11
978,26
979,31
980,0
981,19
982,36
983,3
984,19
985,16
986,30
987,24
988,10
989,25
990,22
991,22
992,22
993,1
994,20
995,24
996,5
997,6
998,31
999,17
1000,17
1001,24
1002,14
1003,13
1004,38
1005,10
1006,16
1007,29
1008,32
1009,3
1010,39
1011,29
1012,7
1013,3
1014,0
1015,33
1016,27
1017,19
1018,9
1019,6
1020,20
1021,9
1022,35
1023,34
1024,33
1025,18
1026,3
1027,18
1028,15
1029,11
1030,15
1031,15
1032,28
1033,4
1034,31
1035,2
1036,10
1037,29
1038,11
1039,38
1040,1
1041,34
1042,34
1043,16
1044,1
1045,21
1046,30
1047,8
1048,7
1049,14
1050,8
1051,39
1052,14
1053,32
1054,20
1055,21
1056,10
1057,23
1058,29
1059,37
1060,6
1061,40
1062,21
1063,5
1064,8
1065,35
1066,24
1067,26
1068,39
1069,7
1070,2
1071,37
1072,37
1073,32
1074,35
1075,27
1076,10
1077,24
1078,18
1079,33
1080,5
1081,2
1082,4
1083,7
1084,40
1085,37
1086,20
1087,32
1088,10
1089,5
1090,12
1091,32
1092,9
1093,32
1094,21
1095,19
1096,11
1097,29
1098,6
1099,38
1100,25
1101,13
1102,10
1103,18
1104,26
1105,10
1106,31
1107,3
1108,4
1109,13
1110,3
1111,18
1112,32
1113,15
1114,18
1115,6
1116,6
1117,30
1118,26
1119,29
1120,40
1121,20
1122,12
1123,7
1124,30
1125,14
1126,10
1127,21
1128,28
1129,29
1130,35
1131,35
1132,34
1133,7
1134,3
1135,5
1136,35
1137,12
1138,30
1139,1
1140,20
1141,32
1142,2
1143,35
1144,23
1145,34
1146,29
1147,4
1148,9
1149,23
1150,33
1151,40
1152,0
1153,29
1154,37
1155,21
1156,29
1157,33
1158,2
1159,27
1160,30
1161,19
1162,18
1163,17
1164,29
1165,40
1166,10
1167,32
1168,10
1169,9
1170,27
1171,13
1172,22
1173,6
1174,40
1175,3
1176,34
1177,28
1178,21
1179,26
1180,34
1181,24
1182,8
1183,5
1184,24
1185,31
1186,1
1187,28
1188,2
1189,13
1190,21
1191,2
1192,0
1193,23
1194,27
1195,10
1196,2
1197,31
1198,18
1199,16
1200,17
1201,34
1202,26
1203,20
1204,2
1205,28
1206,21
1207,7
1208,13
1209,28
1210,11
1211,23
1212,4
1213,13
1214,31
1215,2
1216,11
1217,19
1218,40
1219,24
1220,7
1221,38
1222,17
1223,37
1224,16
1225,10
1226,2
1227,10
1228,33
1229,33
1230,29
1231,6
1232,3
1233,2
1234,6
1235,26
1236,36
1237,34
1238,25
1239,32
1240,34
1241,39
1242,18
1243,17
1244,31
1245,9
1246,30
1247,7
1248,10
1249,40
1250,19
1251,13
1252,16
1253,29
1254,8
1255,20
1256,16
1257,12
1258,15
1259,9
1260,14
1261,27
1262,30
1263,0
1264,17
1265,0
1266,6
1267,30
1268,39
1269,36
1270,11
1271,14
1272,30
1273,13
1274,0
1275,39
1276,39
1277,31
1278,7
1279,37
1280,14
1281,0
1282,28
1283,8
1284,14
1285,3
1286,21
1287,1
1288,29
1289,18
1290,10
1291,0
1292,2
1293,15
1294,30
1295,10
1296,33
1297,32
1298,29
1299,32
1300,25
1301,26
1302,32
1303,29
1304,25
1305,13
1306,28
1307,5
1308,6
1309,3
1310,13
1311,29
1312,33
1313,16
1314,20
1315,35
1316,16
1317,29
1318,7
1319,27
1320,3
1321,7
1322,17
1323,32
1324,0
1325,13
1326,20
1327,7
1328,0
1329,12
1330,10
1331,20
1332,40
1333,19
1334,18
1335,21
1336,8
1337,6
1338,10
1339,29
1340,32
1341,27
1342,3
1343,23
1344,33
1345,27
1346,23
1347,23
1348,6
1349,1
1350,20
1351,33
1352,5
1353,3
1354,15
1355,18
1356,11
1357,24
1358,40
1359,38
1360,30
1361,12
1362,36
1363,3
1364,18
1365,5
1366,4
1367,29
1368,21
1369,29
1370,25
1371,32
1372,4
1373,22
1374,36
1375,19
1376,36
1377,11
1378,35
1379,14
1380,17
1381,34
1382,23
1383,26
1384,27
1385,20
1386,3
1387,38
1388,0
1389,14
1390,21
1391,36
1392,13
1393,14
1394,37
1395,24
1396,20
1397,26
1398,29
1399,26
1400,36
1401,12
1402,26
1403,19
1404,16
1405,5
1406,37
1407,13
1408,13
1409,18
1410,13
1411,13
1412,0
1413,27
1414,34
1415,9
1416,17
1417,15
1418,20
1419,34
1420,15
1421,26
1422,3
1423,10
1424,7
1425,37
1426,0
1427,19
1428,20
1429,27
1430,6
1431,19
1432,2
1433,12
1434,11
1435,39
1436,32
1437,13
1438,36
1439,30
1440,34
1441,37
1442,36
1443,8
1444,0
1445,9
1446,29
1447,14
1448,31
1449,27
1450,10
1451,24
1452,35
1453,39
1454,37
1455,27
1456,33
1457,30
1458,29
1459,0
1460,9
1461,30
1462,15
1463,27
1464,29
1465,0
1466,1
1467,16
1468,5
1469,5
1470,29
1471,22
1472,8
1473,19
1474,32
1475,31
1476,8
1477,24
1478,37
1479,1
1480,30
1481,5
1482,8
1483,38
1484,35
1485,31
1486,23
1487,21
1488,25
1489,30
1490,23
1491,8
1492,19
1493,34
1494,26
1495,35
1496,19
1497,25
1498,21
1499,1
1500,19
1501,19
1502,33
1503,34
1504,24
1505,39
1506,27
1507,33
1508,23
1509,4
1510,40
1511,31
1512,29
1513,0
1514,5
1515,17
1516,4
1517,39
1518,21
1519,16
1520,1
1521,23
1522,3
1523,8
1524,12
1525,11
1526,26
1527,37
1528,12
1529,18
1530,31
1531,5
1532,8
1533,10
1534,36
1535,40
1536,30
1537,37
1538,14
1539,26
1540,4
1541,6
1542,3
1543,29
1544,32
1545,14
1546,39
1547,36
1548,27
1549,39
1550,18
1551,20
1552,37
1553,17
1554,14
1555,18
1556,14
1557,23
1558,34
1559,22
1560,18
1561,17
1562,19
1563,38
1564,11
1565,29
1566,24
1567,19
1568,7
1569,40
1570,16
1571,34
1572,20
1573,19
1574,3
1575,28
1576,5
1577,25
1578,7
1579,32
1580,28
1581,32
1582,17
1583,1
1584,10
1585,1
1586,5
1587,18
1588,14
1589,36
1590,32
1591,20
1592,27
1593,27
1594,32
1595,16
1596,4
1597,23
1598,3
1599,18
1600,39
1601,2
1602,13
1603,16
1604,9
1605,5
1606,4
1607,17
1608,12
1609,7
1610,11
1611,22
1612,0
1613,30
1614,3
1615,1
1616,1
1617,33
1618,26
1619,0
1620,25
1621,28
1622,12
1623,14
1624,19
1625,8
1626,38
1627,23
1628,32
1629,7
1630,2
1631,25
1632,10
1633,22
1634,18
1635,33
1636,17
1637,26
1638,24
1639,10
1640,28
1641,12
1642,32
1643,24
1644,6
1645,9
1646,23
1647,16
1648,6
1649,25
1650,26
1651,21
1652,8
1653,0
1654,10
1655,37
1656,0
1657,8
1658,35
1659,30
1660,18
1661,15
1662,40
1663,5
1664,31
1665,5
1666,10
1667,19
1668,0
1669,32
1670,22
1671,32
1672,27
1673,14
1674,23
1675,26
1676,0
1677,15
1678,13
1679,21
1680,9
1681,37
1682,33
1683,14
1684,27
1685,37
1686,36
1687,10
1688,6
1689,39
1690,33
1691,28
1692,32
1693,16
1694,26
1695,38
1696,18
1697,21
1698,2
1699,23
1700,39
1701,20
1702,28
1703,38
1704,38
1705,33
1706,40
1707,25
1708,31
1709,24
1710,15
1711,28
1712,3
1713,13
1714,37
1715,20
1716,3
1717,3
1718,4
1719,18
1720,2
1721,27
1722,28
1723,13
1724,1
1725,25
1726,27
1727,39
1728,22
1729,16
1730,3
1731,15
1732,11
1733,24
1734,40
1735,10
1736,28
1737,2
1738,35
1739,14
1740,32
1741,7
1742,25
1743,24
1744,21
1745,25
1746,30
1747,0
1748,9
1749,0
1750,15
1751,34
1752,20
1753,35
1754,21
1755,13
1756,0
1757,25
1758,2
1759,30
1760,26
1761,1
1762,18
1763,31
1764,26
1765,31
1766,13
1767,14
1768,38
1769,30
1770,32
1771,20
1772,1
1773,19
1774,19
1775,17
1776,14
1777,11
1778,31
1779,5
1780,3
1781,23
1782,10
1783,35
1784,25
1785,6
1786,2
1787,31
1788,19
1789,14
1790,27
1791,10
1792,2
1793,40
1794,34
1795,26
1796,38
1797,16
1798,7
1799,25
1800,9
1801,5
1802,34
1803,28
1804,28
1805,21
1806,8
1807,9
1808,7
1809,7
1810,26
1811,33
1812,12
1813,24
1814,0
1815,15
1816,28
1817,0
1818,15
1819,20
1820,16
1821,36
1822,26
1823,20
1824,35
1825,26
1826,38
1827,3
1828,15
1829,37
1830,22
1831,24
1832,24
1833,18
1834,5
1835,3
1836,14
1837,5
1838,17
1839,6
1840,0
1841,10
1842,35
1843,21
1844,9
1845,39
1846,35
1847,31
1848,23
1849,6
1850,24
1851,15
1852,31
1853,32
1854,39
1855,13
1856,40
1857,22
1858,36
1859,39
1860,3
1861,22
1862,11
1863,28
1864,23
1865,15
1866,11
1867,2
1868,27
1869,40
1870,25
1871,6
1872,9
1873,24
1874,34
1875,35
1876,11
1877,17
1878,36
1879,20
1880,31
1881,34
1882,36
1883,29
1884,26
1885,26
1886,24
1887,19
1888,4
1889,34
1890,18
1891,13
1892,20
1893,31
1894,27
1895,10
1896,38
1897,12
1898,40
1899,11
1900,32
1901,16
1902,26
1903,16
1904,12
1905,19
1906,27
1907,37
1908,25
1909,25
1910,1
1911,28
1912,35
1913,39
1914,31
1915,3
1916,5
1917,35
1918,15
1919,36
1920,18
1921,4
1922,30
1923,33
1924,33
1925,12
1926,8
1927,22
1928,7
1929,6
1930,39
1931,28
1932,32
1933,14
1934,1
1935,26
1936,20
1937,36
1938,37
1939,37
1940,12
1941,0
1942,36
1943,0
1944,4
1945,29
1946,17
1947,9
1948,28
1949,0
1950,17
1951,32
1952,24
1953,29
1954,23
1955,33
1956,19
1957,18
1958,22
1959,0
1960,31
1961,4
1962,2
1963,15
1964,16
1965,37
1966,39
1967,4
1968,0
1969,20
1970,35
1971,8
1972,37
1973,19
1974,0
1975,25
1976,26
1977,5
1978,23
1979,6
1980,37
1981,28
1982,19
1983,17
1984,33
1985,30
1986,13
1987,6
1988,3
1989,36
1990,0
1991,12
1992,16
1993,35
1994,10
1995,2
1996,26
1997,40
1998,22
1999,11
2000,6
2001,33
2002,18
2003,27
2004,25
2005,20
2006,12
2007,38
2008,39
2009,22
2010,6
2011,19
2012,39
2013,8
2014,32
2015,35
2016,8
2017,12
2018,16
2019,28
2020,3
2021,17
2022,8
2023,25
2024,37
2025,25
2026,15
2027,36
2028,10
2029,17
2030,32
2031,9
2032,4
2033,1
2034,6
2035,4
2036,20
2037,32
2038,28
2039,27
2040,7
2041,23
2042,25
2043,28
2044,12
2045,18
2046,24
2047,16
2048,28
2049,23
2050,35
2051,31
2052,34
2053,5
2054,39
2055,24
2056,13
2057,9
2058,31
2059,9
2060,13
2061,34
2062,40
2063,29
2064,30
2065,0
2066,3
2067,0
2068,30
2069,9
2070,3
2071,20
2072,39
2073,26
2074,21
2075,30
2076,28
2077,33
2078,6
2079,40
2080,12
2081,18
2082,28
2083,7
2084,21
2085,9
2086,22
2087,30
2088,6
2089,17
2090,12
2091,14
2092,12
2093,34
2094,1
2095,37
2096,14
2097,40
2098,12
2099,7
2100,20
2101,31
2102,12
2103,38
2104,33
2105,27
2106,20
2107,11
2108,36
2109,1
2110,15
2111,36
2112,30
2113,31
2114,26
2115,3
2116,33
2117,35
2118,14
2119,7
2120,8
2121,22
2122,34
2123,12
2124,9
2125,37
2126,4
2127,13
2128,22
2129,6
2130,23
2131,34
2132,18
2133,29
2134,29
2135,20
2136,34
2137,34
2138,14
2139,18
2140,15
2141,7
2142,23
2143,37
2144,25
2145,10
2146,35
2147,39
2148,28
2149,18
2150,33
2151,12
2152,11
2153,10
2154,9
2155,37
2156,16
2157,15
2158,35
2159,30
2160,18
2161,19
2162,9
2163,25
2164,20
2165,17
2166,3
2167,23
2168,7
2169,12
2170,32
2171,30
2172,8
2173,17
2174,29
2175,32
2176,39
2177,1
2178,6
2179,36
2180,34
2181,30
2182,39
2183,2
2184,20
2185,12
2186,11
2187,23
2188,14
2189,31
2190,9
2191,5
2192,3
2193,8
2194,29
2195,37
2196,30
2197,37
2198,28
2199,23
2200,31
2201,25
2202,24
2203,39
2204,29
2205,22
2206,11
2207,15
2208,0
2209,10
2210,34
2211,30
2212,8
2213,21
2214,20
2215,13
2216,33
2217,2
2218,13
2219,17
2220,13
2221,18
2222,23
2223,25
2224,24
2225,40
2226,28
2227,31
2228,26
2229,7
2230,29
2231,0
2232,11
2233,5
2234,11
2235,2
2236,38
2237,5
2238,29
2239,28
2240,27
2241,33
2242,4
2243,8
2244,14
2245,17
2246,40
2247,32
2248,39
2249,17
2250,2
2251,25
2252,32
2253,32
2254,5
2255,13
2256,37
2257,3
2258,7
2259,36
2260,25
2261,9
2262,6
2263,7
2264,34
2265,16
2266,6
2267,9
2268,19
2269,36
2270,12
2271,28
2272,23
2273,2
2274,22
2275,17
2276,10
2277,28
2278,19
2279,16
2280,17
2281,28
2282,0
2283,26
2284,22
2285,1
2286,9
2287,20
2288,29
2289,35
2290,32
2291,38
2292,27
2293,10
2294,33
2295,17
2296,36
2297,3
2298,27
2299,25
2300,19
2301,40
2302,9
2303,37
2304,3
2305,22
2306,36
2307,15
2308,30
2309,8
2310,30
2311,7
2312,18
2313,6
2314,38
2315,26
2316,28
2317,12
2318,2
2319,14
2320,23
2321,40
2322,30
2323,14
2324,26
2325,35
2326,5
2327,1
2328,37
2329,32
2330,32
2331,24
2332,11
2333,29
2334,36
2335,26
2336,32
2337,27
2338,25
2339,24
2340,35
2341,13
2342,20
2343,34
2344,30
2345,1
2346,6
2347,25
2348,34
2349,9
2350,28
2351,30
2352,19
2353,26
2354,0
2355,5
2356,40
2357,14
2358,17
2359,17
2360,19
2361,10
2362,3
2363,20
2364,37
2365,19
2366,38
2367,29
2368,38
2369,27
2370,39
2371,12
2372,6
2373,14
2374,18
2375,35
2376,37
2377,10
2378,3
2379,30
2380,26
2381,12
2382,19
2383,7
2384,15
2385,10
2386,1
2387,16
2388,6
2389,40
2390,19
2391,14
2392,34
2393,1
2394,8
2395,38
2396,31
2397,36
2398,32
2399,38
2400,30
2401,22
2402,36
2403,28
2404,35
2405,12
2406,38
2407,10
2408,23
2409,16
2410,32
2411,5
2412,30
2413,28
2414,0
2415,19
2416,28
2417,12
2418,33
2419,27
2420,25
2421,12
2422,13
2423,4
2424,8
2425,37
2426,9
2427,0
2428,4
2429,16
2430,15
2431,31
2432,9
2433,35
2434,13
2435,21
2436,14
2437,32
2438,31
2439,16
2440,12
2441,10
2442,26
2443,31
2444,11
2445,4
2446,30
2447,25
2448,21
2449,18
2450,29
2451,36
2452,38
2453,23
2454,2
2455,24
2456,36
2457,40
2458,13
2459,9
2460,30
2461,22
2462,27
2463,17
2464,36
2465,27
2466,29
2467,14
2468,16
2469,33
2470,40
2471,34
2472,4
2473,16
2474,39
2475,9
2476,3
2477,37
2478,37
2479,8
2480,10
2481,33
2482,36
2483,12
2484,24
2485,0
2486,22
2487,27
2488,24
2489,35
2490,1
2491,31
2492,19
2493,38
2494,19
2495,0
2496,19
2497,1
2498,38
2499,3
2500,24
2501,25
2502,23
2503,36
2504,19
2505,12
2506,28
2507,0
2508,28
2509,25
2510,35
2511,30
2512,21
2513,35
2514,18
2515,26
2516,38
2517,17
2518,12
2519,40
2520,27
2521,25
2522,17
2523,10
2524,18
2525,36
2526,21
2527,19
2528,10
2529,5
2530,31
2531,33
2532,28
2533,25
2534,12
2535,14
2536,3
2537,33
2538,10
2539,1
2540,16
2541,16
2542,3
2543,36
2544,16
2545,40
2546,20
2547,9
2548,34
2549,24
2550,22
2551,11
2552,17
2553,23
2554,1
2555,29
2556,3
2557,14
2558,2
2559,17
2560,6
2561,33
2562,30
2563,29
2564,39
2565,34
2566,4
2567,36
2568,36
2569,20
2570,10
2571,6
2572,19
2573,16
2574,19
2575,9
2576,11
2577,16
2578,20
2579,0
2580,36
2581,23
2582,8
2583,37
2584,39
2585,7
2586,1
2587,26
2588,9
2589,10
2590,12
2591,5
2592,8
2593,18
2594,20
2595,4
2596,30
2597,0
2598,39
2599,2
2600,12
2601,26
2602,31
2603,18
2604,17
2605,23
2606,16
2607,14
2608,0
2609,15
2610,9
2611,29
2612,20
2613,27
2614,27
2615,9
2616,2
2617,38
2618,5
2619,21
2620,31
2621,11
2622,37
2623,27
2624,0
2625,23
2626,28
2627,21
2628,6
2629,30
2630,3
2631,34
2632,19
2633,17
2634,14
2635,14
2636,35
2637,36
2638,32
2639,10
2640,18
2641,1
2642,29
2643,31
2644,3
2645,31
2646,26
2647,4
2648,27
2649,21
2650,34
2651,40
2652,19
2653,6
2654,35
2655,36
2656,10
2657,23
2658,9
2659,33
2660,35
2661,12
2662,27
2663,32
2664,34
2665,13
2666,5
2667,11
2668,9
2669,36
2670,15
2671,31
2672,9
2673,9
2674,4
2675,33
2676,0
2677,9
2678,24
2679,34
2680,21
2681,17
2682,15
2683,26
2684,25
2685,7
2686,39
2687,26
2688,7
2689,15
2690,39
2691,33
2692,3
2693,28
2694,28
2695,3
2696,27
2697,18
2698,10
2699,3
2700,31
2701,15
2702,32
2703,0
2704,28
2705,24
2706,39
2707,2
2708,6
2709,14
2710,30
2711,28
2712,33
2713,22
2714,24
2715,25
2716,26
2717,39
2718,32
2719,22
2720,18
2721,15
2722,7
2723,10
2724,29
2725,0
2726,33
2727,36
2728,29
2729,39
2730,9
2731,3
2732,19
2733,7
2734,1
2735,14
2736,12
2737,26
2738,7
2739,27
2740,27
2741,39
2742,8
2743,18
2744,9
2745,32
2746,1
2747,4
2748,3
2749,28
2750,1
2751,32
2752,14
2753,12
2754,37
2755,35
2756,10
2757,20
2758,40
2759,12
2760,10
2761,37
2762,38
2763,6
2764,18
2765,30
2766,0
2767,32
2768,35
2769,5
2770,6
2771,18
2772,38
2773,31
2774,36
2775,27
2776,12
2777,37
2778,22
2779,32
2780,7
2781,20
2782,9
2783,40
2784,29
2785,34
2786,20
2787,3
2788,29
2789,18
2790,32
2791,10
2792,33
2793,20
2794,2
2795,25
2796,9
2797,27
2798,18
2799,13
2800,24
2801,11
2802,20
2803,7
2804,16
2805,38
2806,31
2807,34
2808,1
2809,26
2810,22
2811,39
2812,23
2813,3
2814,31
2815,39
2816,2
2817,27
2818,24
2819,26
2820,32
2821,39
2822,36
2823,38
2824,29
2825,14
2826,9
2827,0
2828,12
2829,11
2830,5
2831,0
2832,8
2833,16
2834,33
2835,11
2836,28
2837,38
2838,6
2839,22
2840,36
2841,40
2842,25
2843,31
2844,16
2845,4
2846,24
2847,27
2848,38
2849,17
2850,32
2851,25
2852,40
2853,4
2854,21
2855,8
2856,2
2857,12
2858,30
2859,14
2860,18
2861,8
2862,24
2863,35
2864,19
2865,28
2866,20
2867,8
2868,21
2869,12
2870,0
2871,2
2872,40
2873,29
2874,30
2875,13
2876,36
2877,21
2878,18
2879,25
2880,11
2881,6
2882,39
2883,20
2884,14
2885,7
2886,2
2887,7
2888,34
2889,34
2890,40
2891,11
2892,31
2893,11
2894,35
2895,8
2896,13
2897,15
2898,21
2899,17
2900,19
2901,10
2902,23
2903,26
2904,31
2905,23
2906,17
2907,3
2908,19
2909,31
2910,5
2911,31
2912,4
2913,40
2914,29
2915,36
2916,34
2917,9
2918,6
2919,0
2920,27
2921,23
2922,30
2923,38
2924,38
2925,34
2926,8
2927,22
2928,27
2929,38
2930,34
2931,40
2932,14
2933,15
2934,17
2935,6
2936,5
2937,38
2938,6
2939,36
2940,31
2941,2
2942,7
2943,14
2944,8
2945,18
2946,9
2947,39
2948,10
2949,34
2950,7
2951,9
2952,6
2953,37
2954,37
2955,27
2956,38
2957,8
2958,4
2959,9
2960,40
2961,2
2962,27
2963,35
2964,31
2965,0
2966,6
2967,25
2968,21
2969,17
2970,13
2971,17
2972,8
2973,1
2974,2
2975,14
2976,29
2977,16
2978,1
2979,7
2980,21
2981,14
2982,16
2983,38
2984,12
2985,19
2986,13
2987,11
2988,21
2989,28
2990,0
2991,32
2992,29
2993,20
2994,17
2995,39
2996,4
2997,40
2998,32
2999,11
